Unnamed: 0,id,col_boxes,table_boxes,dimensions,img_path,col_mask_path,table_mask_path
44,10.1.1.7.2161_2,"[""""]",[],"{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.7.2161_2.bmp,final_dataset/col_masks/10.1.1.7.2161_2.bmp,final_dataset/table_masks/10.1.1.7.2161_2.bmp
45,10.1.1.1.2092_79,"[""""]",[],"{""height"": 864, ""width"": 576}",final_dataset/images10.1.1.1.2092_79.bmp,final_dataset/col_masks/10.1.1.1.2092_79.bmp,final_dataset/table_masks/10.1.1.1.2092_79.bmp
46,10.1.1.6.2356_2,"[""""]",[],"{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.6.2356_2.bmp,final_dataset/col_masks/10.1.1.6.2356_2.bmp,final_dataset/table_masks/10.1.1.6.2356_2.bmp
47,10.1.1.180.564_38,"[{""xmin"": ""136"", ""ymin"": ""470"", ""xmax"": ""200"", ""ymax"": ""630""}, {""xmin"": ""215"", ""ymin"": ""469"", ""xmax"": ""272"", ""ymax"": ""633""}, {""xmin"": ""291"", ""ymin"": ""467"", ""xmax"": ""332"", ""ymax"": ""634""}, {""xmin"": ""344"", ""ymin"": ""470"", ""xmax"": ""411"", ""ymax"": ""633""}, {""xmin"": ""425"", ""ymin"": ""467"", ""xmax"": ""487"", ""ymax"": ""630""}, {""xmin"": ""503"", ""ymin"": ""470"", ""xmax"": ""585"", ""ymax"": ""633""}, {""xmin"": ""606"", ""ymin"": ""469"", ""xmax"": ""645"", ""ymax"": ""631""}, {""xmin"": ""135"", ""ymin"": ""702"", ""xmax"": ""185"", ""ymax"": ""983""}, {""xmin"": ""205"", ""ymin"": ""701"", ""xmax"": ""235"", ""ymax"": ""973""}, {""xmin"": ""256"", ""ymin"": ""701"", ""xmax"": ""298"", ""ymax"": ""978""}, {""xmin"": ""310"", ""ymin"": ""699"", ""xmax"": ""360"", ""ymax"": ""975""}, {""xmin"": ""370"", ""ymin"": ""702"", ""xmax"": ""425"", ""ymax"": ""977""}, {""xmin"": ""435"", ""ymin"": ""699"", ""xmax"": ""481"", ""ymax"": ""976""}, {""xmin"": ""495"", ""ymin"": ""693"", ""xmax"": ""581"", ""ymax"": ""978""}, {""xmin"": ""589"", ""ymin"": ""699"", ""xmax"": ""651"", ""ymax"": ""977""}]","[{""xmin"": 132, ""ymin"": 629, ""xmax"": 662, ""ymax"": 469}, {""xmin"": 132, ""ymin"": 976, ""xmax"": 662, ""ymax"": 702}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.180.564_38.bmp,final_dataset/col_masks/10.1.1.180.564_38.bmp,final_dataset/table_masks/10.1.1.180.564_38.bmp
48,10.1.1.6.2199_6,"[{""xmin"": ""110"", ""ymin"": ""72"", ""xmax"": ""162"", ""ymax"": ""272""}, {""xmin"": ""183"", ""ymin"": ""70"", ""xmax"": ""259"", ""ymax"": ""272""}, {""xmin"": ""286"", ""ymin"": ""69"", ""xmax"": ""347"", ""ymax"": ""273""}]","[{""xmin"": 100, ""ymin"": 274, ""xmax"": 362, ""ymax"": 72}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.6.2199_6.bmp,final_dataset/col_masks/10.1.1.6.2199_6.bmp,final_dataset/table_masks/10.1.1.6.2199_6.bmp
49,10.1.1.160.660_6,"[{""xmin"": ""81"", ""ymin"": ""195"", ""xmax"": ""137"", ""ymax"": ""564""}, {""xmin"": ""174"", ""ymin"": ""194"", ""xmax"": ""240"", ""ymax"": ""563""}, {""xmin"": ""269"", ""ymin"": ""197"", ""xmax"": ""340"", ""ymax"": ""569""}, {""xmin"": ""365"", ""ymin"": ""195"", ""xmax"": ""399"", ""ymax"": ""567""}, {""xmin"": ""456"", ""ymin"": ""198"", ""xmax"": ""487"", ""ymax"": ""564""}, {""xmin"": ""529"", ""ymin"": ""197"", ""xmax"": ""600"", ""ymax"": ""570""}]","[{""xmin"": 76, ""ymin"": 571, ""xmax"": 627, ""ymax"": 167}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.660_6.bmp,final_dataset/col_masks/10.1.1.160.660_6.bmp,final_dataset/table_masks/10.1.1.160.660_6.bmp
50,10.1.1.185.1563_16,"[{""xmin"": ""101"", ""ymin"": ""117"", ""xmax"": ""168"", ""ymax"": ""852""}, {""xmin"": ""182"", ""ymin"": ""116"", ""xmax"": ""243"", ""ymax"": ""852""}, {""xmin"": ""262"", ""ymin"": ""119"", ""xmax"": ""300"", ""ymax"": ""854""}, {""xmin"": ""312"", ""ymin"": ""117"", ""xmax"": ""347"", ""ymax"": ""854""}]","[{""xmin"": 103, ""ymin"": 853, ""xmax"": 347, ""ymax"": 121}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.185.1563_16.bmp,final_dataset/col_masks/10.1.1.185.1563_16.bmp,final_dataset/table_masks/10.1.1.185.1563_16.bmp
51,10.1.1.7.2153_5,"[{""xmin"": ""435"", ""ymin"": ""578"", ""xmax"": ""498"", ""ymax"": ""784""}, {""xmin"": ""508"", ""ymin"": ""579"", ""xmax"": ""620"", ""ymax"": ""785""}, {""xmin"": ""634"", ""ymin"": ""580"", ""xmax"": ""728"", ""ymax"": ""785""}]","[{""xmin"": 437, ""ymin"": 783, ""xmax"": 727, ""ymax"": 579}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.7.2153_5.bmp,final_dataset/col_masks/10.1.1.7.2153_5.bmp,final_dataset/table_masks/10.1.1.7.2153_5.bmp
52,10.1.1.160.651_12,"[{""xmin"": ""124"", ""ymin"": ""165"", ""xmax"": ""303"", ""ymax"": ""295""}, {""xmin"": ""332"", ""ymin"": ""178"", ""xmax"": ""372"", ""ymax"": ""293""}, {""xmin"": ""386"", ""ymin"": ""181"", ""xmax"": ""439"", ""ymax"": ""292""}, {""xmin"": ""467"", ""ymin"": ""182"", ""xmax"": ""497"", ""ymax"": ""295""}, {""xmin"": ""514"", ""ymin"": ""181"", ""xmax"": ""564"", ""ymax"": ""293""}, {""xmin"": ""589"", ""ymin"": ""180"", ""xmax"": ""625"", ""ymax"": ""299""}, {""xmin"": ""636"", ""ymin"": ""183"", ""xmax"": ""688"", ""ymax"": ""295""}]","[{""xmin"": 121, ""ymin"": 295, ""xmax"": 695, ""ymax"": 160}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.651_12.bmp,final_dataset/col_masks/10.1.1.160.651_12.bmp,final_dataset/table_masks/10.1.1.160.651_12.bmp
53,10.1.1.120.1603_23,"[{""xmin"": ""61"", ""ymin"": ""165"", ""xmax"": ""98"", ""ymax"": ""464""}, {""xmin"": ""180"", ""ymin"": ""166"", ""xmax"": ""210"", ""ymax"": ""466""}, {""xmin"": ""306"", ""ymin"": ""164"", ""xmax"": ""365"", ""ymax"": ""467""}, {""xmin"": ""429"", ""ymin"": ""163"", ""xmax"": ""483"", ""ymax"": ""464""}, {""xmin"": ""550"", ""ymin"": ""164"", ""xmax"": ""603"", ""ymax"": ""466""}, {""xmin"": ""66"", ""ymin"": ""544"", ""xmax"": ""101"", ""ymax"": ""792""}, {""xmin"": ""137"", ""ymin"": ""602"", ""xmax"": ""161"", ""ymax"": ""791""}, {""xmin"": ""217"", ""ymin"": ""583"", ""xmax"": ""269"", ""ymax"": ""791""}, {""xmin"": ""291"", ""ymin"": ""583"", ""xmax"": ""347"", ""ymax"": ""788""}, {""xmin"": ""368"", ""ymin"": ""582"", ""xmax"": ""420"", ""ymax"": ""790""}, {""xmin"": ""446"", ""ymin"": ""581"", ""xmax"": ""496"", ""ymax"": ""788""}, {""xmin"": ""518"", ""ymin"": ""582"", ""xmax"": ""573"", ""ymax"": ""789""}, {""xmin"": ""592"", ""ymin"": ""582"", ""xmax"": ""650"", ""ymax"": ""792""}]",[],"{""height"": 991, ""width"": 725}",final_dataset/images10.1.1.120.1603_23.bmp,final_dataset/col_masks/10.1.1.120.1603_23.bmp,final_dataset/table_masks/10.1.1.120.1603_23.bmp
54,10.1.1.38.2480_2,"[{""xmin"": ""458"", ""ymin"": ""483"", ""xmax"": ""498"", ""ymax"": ""604""}, {""xmin"": ""515"", ""ymin"": ""483"", ""xmax"": ""585"", ""ymax"": ""603""}, {""xmin"": ""603"", ""ymin"": ""485"", ""xmax"": ""643"", ""ymax"": ""605""}, {""xmin"": ""662"", ""ymin"": ""486"", ""xmax"": ""705"", ""ymax"": ""603""}]","[{""xmin"": 164, ""ymin"": 402, ""xmax"": 660, ""ymax"": 110}, {""xmin"": 457, ""ymin"": 604, ""xmax"": 715, ""ymax"": 482}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.38.2480_2.bmp,final_dataset/col_masks/10.1.1.38.2480_2.bmp,final_dataset/table_masks/10.1.1.38.2480_2.bmp
55,10.1.1.193.1812_24,"[{""xmin"": ""157"", ""ymin"": ""132"", ""xmax"": ""213"", ""ymax"": ""873""}, {""xmin"": ""262"", ""ymin"": ""133"", ""xmax"": ""309"", ""ymax"": ""876""}, {""xmin"": ""356"", ""ymin"": ""129"", ""xmax"": ""409"", ""ymax"": ""885""}, {""xmin"": ""460"", ""ymin"": ""132"", ""xmax"": ""501"", ""ymax"": ""879""}, {""xmin"": ""546"", ""ymin"": ""133"", ""xmax"": ""610"", ""ymax"": ""880""}, {""xmin"": ""649"", ""ymin"": ""133"", ""xmax"": ""696"", ""ymax"": ""880""}]","[{""xmin"": 136, ""ymin"": 872, ""xmax"": 728, ""ymax"": 130}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.193.1812_24.bmp,final_dataset/col_masks/10.1.1.193.1812_24.bmp,final_dataset/table_masks/10.1.1.193.1812_24.bmp
56,10.1.1.1.2089_3,"[{""xmin"": ""432"", ""ymin"": ""72"", ""xmax"": ""526"", ""ymax"": ""250""}, {""xmin"": ""542"", ""ymin"": ""71"", ""xmax"": ""728"", ""ymax"": ""251""}]","[{""xmin"": 425, ""ymin"": 252, ""xmax"": 738, ""ymax"": 72}]","{""height"": 1123, ""width"": 794}",final_dataset/images10.1.1.1.2089_3.bmp,final_dataset/col_masks/10.1.1.1.2089_3.bmp,final_dataset/table_masks/10.1.1.1.2089_3.bmp
57,10.1.1.7.2115_14,"[{""xmin"": ""209"", ""ymin"": ""122"", ""xmax"": ""289"", ""ymax"": ""229""}, {""xmin"": ""301"", ""ymin"": ""124"", ""xmax"": ""316"", ""ymax"": ""232""}, {""xmin"": ""324"", ""ymin"": ""122"", ""xmax"": ""346"", ""ymax"": ""232""}, {""xmin"": ""359"", ""ymin"": ""122"", ""xmax"": ""383"", ""ymax"": ""232""}, {""xmin"": ""397"", ""ymin"": ""123"", ""xmax"": ""430"", ""ymax"": ""229""}, {""xmin"": ""444"", ""ymin"": ""122"", ""xmax"": ""468"", ""ymax"": ""231""}, {""xmin"": ""483"", ""ymin"": ""123"", ""xmax"": ""513"", ""ymax"": ""234""}, {""xmin"": ""530"", ""ymin"": ""120"", ""xmax"": ""569"", ""ymax"": ""232""}, {""xmin"": ""580"", ""ymin"": ""122"", ""xmax"": ""608"", ""ymax"": ""237""}]","[{""xmin"": 211, ""ymin"": 226, ""xmax"": 604, ""ymax"": 124}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.7.2115_14.bmp,final_dataset/col_masks/10.1.1.7.2115_14.bmp,final_dataset/table_masks/10.1.1.7.2115_14.bmp
58,10.1.1.180.553_12,"[{""xmin"": ""120"", ""ymin"": ""111"", ""xmax"": ""193"", ""ymax"": ""369""}, {""xmin"": ""263"", ""ymin"": ""133"", ""xmax"": ""313"", ""ymax"": ""367""}, {""xmin"": ""336"", ""ymin"": ""136"", ""xmax"": ""379"", ""ymax"": ""364""}, {""xmin"": ""404"", ""ymin"": ""137"", ""xmax"": ""451"", ""ymax"": ""364""}, {""xmin"": ""480"", ""ymin"": ""137"", ""xmax"": ""526"", ""ymax"": ""368""}, {""xmin"": ""559"", ""ymin"": ""133"", ""xmax"": ""603"", ""ymax"": ""365""}, {""xmin"": ""624"", ""ymin"": ""136"", ""xmax"": ""678"", ""ymax"": ""373""}, {""xmin"": ""623"", ""ymin"": ""543"", ""xmax"": ""679"", ""ymax"": ""795""}, {""xmin"": ""486"", ""ymin"": ""561"", ""xmax"": ""538"", ""ymax"": ""793""}, {""xmin"": ""349"", ""ymin"": ""560"", ""xmax"": ""394"", ""ymax"": ""796""}, {""xmin"": ""113"", ""ymin"": ""567"", ""xmax"": ""197"", ""ymax"": ""796""}]","[{""xmin"": 113, ""ymin"": 365, ""xmax"": 681, ""ymax"": 113}, {""xmin"": 113, ""ymin"": 793, ""xmax"": 681, ""ymax"": 541}]","{""height"": 1123, ""width"": 794}",final_dataset/images10.1.1.180.553_12.bmp,final_dataset/col_masks/10.1.1.180.553_12.bmp,final_dataset/table_masks/10.1.1.180.553_12.bmp
59,10.1.1.190.1808_4,"[{""xmin"": ""437"", ""ymin"": ""166"", ""xmax"": ""481"", ""ymax"": ""532""}, {""xmin"": ""517"", ""ymin"": ""163"", ""xmax"": ""556"", ""ymax"": ""535""}, {""xmin"": ""594"", ""ymin"": ""163"", ""xmax"": ""640"", ""ymax"": ""533""}, {""xmin"": ""664"", ""ymin"": ""162"", ""xmax"": ""712"", ""ymax"": ""532""}]","[{""xmin"": 426, ""ymin"": 534, ""xmax"": 729, ""ymax"": 133}]","{""height"": 1123, ""width"": 794}",final_dataset/images10.1.1.190.1808_4.bmp,final_dataset/col_masks/10.1.1.190.1808_4.bmp,final_dataset/table_masks/10.1.1.190.1808_4.bmp
60,10.1.1.1.2107_8,"[{""xmin"": ""141"", ""ymin"": ""108"", ""xmax"": ""213"", ""ymax"": ""789""}, {""xmin"": ""265"", ""ymin"": ""110"", ""xmax"": ""653"", ""ymax"": ""792""}]","[{""xmin"": 126, ""ymin"": 791, ""xmax"": 692, ""ymax"": 110}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.1.2107_8.bmp,final_dataset/col_masks/10.1.1.1.2107_8.bmp,final_dataset/table_masks/10.1.1.1.2107_8.bmp
61,10.1.1.160.649_18,"[{""xmin"": ""109"", ""ymin"": ""268"", ""xmax"": ""164"", ""ymax"": ""507""}, {""xmin"": ""192"", ""ymin"": ""272"", ""xmax"": ""235"", ""ymax"": ""502""}, {""xmin"": ""266"", ""ymin"": ""303"", ""xmax"": ""306"", ""ymax"": ""506""}, {""xmin"": ""330"", ""ymin"": ""289"", ""xmax"": ""373"", ""ymax"": ""506""}, {""xmin"": ""400"", ""ymin"": ""300"", ""xmax"": ""441"", ""ymax"": ""503""}, {""xmin"": ""460"", ""ymin"": ""290"", ""xmax"": ""507"", ""ymax"": ""502""}, {""xmin"": ""536"", ""ymin"": ""306"", ""xmax"": ""574"", ""ymax"": ""506""}, {""xmin"": ""602"", ""ymin"": ""288"", ""xmax"": ""643"", ""ymax"": ""509""}, {""xmin"": ""669"", ""ymin"": ""301"", ""xmax"": ""713"", ""ymax"": ""507""}, {""xmin"": ""113"", ""ymin"": ""550"", ""xmax"": ""159"", ""ymax"": ""795""}, {""xmin"": ""191"", ""ymin"": ""575"", ""xmax"": ""234"", ""ymax"": ""791""}, {""xmin"": ""268"", ""ymin"": ""592"", ""xmax"": ""303"", ""ymax"": ""793""}, {""xmin"": ""331"", ""ymin"": ""577"", ""xmax"": ""372"", ""ymax"": ""794""}, {""xmin"": ""398"", ""ymin"": ""592"", ""xmax"": ""436"", ""ymax"": ""792""}, {""xmin"": ""461"", ""ymin"": ""575"", ""xmax"": ""507"", ""ymax"": ""794""}, {""xmin"": ""539"", ""ymin"": ""592"", ""xmax"": ""576"", ""ymax"": ""795""}, {""xmin"": ""599"", ""ymin"": ""574"", ""xmax"": ""642"", ""ymax"": ""795""}, {""xmin"": ""668"", ""ymin"": ""592"", ""xmax"": ""710"", ""ymax"": ""793""}]","[{""xmin"": 96, ""ymin"": 794, ""xmax"": 721, ""ymax"": 552}, {""xmin"": 96, ""ymin"": 508, ""xmax"": 721, ""ymax"": 265}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.649_18.bmp,final_dataset/col_masks/10.1.1.160.649_18.bmp,final_dataset/table_masks/10.1.1.160.649_18.bmp
62,10.1.1.160.674_19,"[{""xmin"": ""183"", ""ymin"": ""774"", ""xmax"": ""282"", ""ymax"": ""954""}, {""xmin"": ""370"", ""ymin"": ""775"", ""xmax"": ""454"", ""ymax"": ""948""}, {""xmin"": ""541"", ""ymin"": ""773"", ""xmax"": ""619"", ""ymax"": ""952""}]","[{""xmin"": 144, ""ymin"": 972, ""xmax"": 684, ""ymax"": 726}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.160.674_19.bmp,final_dataset/col_masks/10.1.1.160.674_19.bmp,final_dataset/table_masks/10.1.1.160.674_19.bmp
63,10.1.1.7.2187_11,"[{""xmin"": ""144"", ""ymin"": ""574"", ""xmax"": ""247"", ""ymax"": ""716""}, {""xmin"": ""263"", ""ymin"": ""574"", ""xmax"": ""386"", ""ymax"": ""713""}, {""xmin"": ""427"", ""ymin"": ""569"", ""xmax"": ""534"", ""ymax"": ""714""}, {""xmin"": ""563"", ""ymin"": ""574"", ""xmax"": ""673"", ""ymax"": ""715""}]","[{""xmin"": 138, ""ymin"": 715, ""xmax"": 698, ""ymax"": 573}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.7.2187_11.bmp,final_dataset/col_masks/10.1.1.7.2187_11.bmp,final_dataset/table_masks/10.1.1.7.2187_11.bmp
64,10.1.1.6.2299_12,"[{""xmin"": ""138"", ""ymin"": ""186"", ""xmax"": ""203"", ""ymax"": ""320""}, {""xmin"": ""218"", ""ymin"": ""188"", ""xmax"": ""231"", ""ymax"": ""319""}, {""xmin"": ""250"", ""ymin"": ""146"", ""xmax"": ""283"", ""ymax"": ""320""}, {""xmin"": ""298"", ""ymin"": ""183"", ""xmax"": ""309"", ""ymax"": ""318""}, {""xmin"": ""321"", ""ymin"": ""187"", ""xmax"": ""336"", ""ymax"": ""312""}, {""xmin"": ""346"", ""ymin"": ""186"", ""xmax"": ""361"", ""ymax"": ""316""}, {""xmin"": ""370"", ""ymin"": ""187"", ""xmax"": ""385"", ""ymax"": ""318""}, {""xmin"": ""394"", ""ymin"": ""151"", ""xmax"": ""413"", ""ymax"": ""320""}, {""xmin"": ""433"", ""ymin"": ""188"", ""xmax"": ""452"", ""ymax"": ""315""}, {""xmin"": ""481"", ""ymin"": ""186"", ""xmax"": ""505"", ""ymax"": ""317""}, {""xmin"": ""535"", ""ymin"": ""185"", ""xmax"": ""554"", ""ymax"": ""320""}, {""xmin"": ""586"", ""ymin"": ""187"", ""xmax"": ""608"", ""ymax"": ""318""}, {""xmin"": ""633"", ""ymin"": ""183"", ""xmax"": ""672"", ""ymax"": ""319""}]","[{""xmin"": 138, ""ymin"": 318, ""xmax"": 675, ""ymax"": 148}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.6.2299_12.bmp,final_dataset/col_masks/10.1.1.6.2299_12.bmp,final_dataset/table_masks/10.1.1.6.2299_12.bmp
65,10.1.1.6.2249_15,"[{""xmin"": ""274"", ""ymin"": ""155"", ""xmax"": ""303"", ""ymax"": ""232""}, {""xmin"": ""315"", ""ymin"": ""155"", ""xmax"": ""372"", ""ymax"": ""230""}, {""xmin"": ""383"", ""ymin"": ""156"", ""xmax"": ""431"", ""ymax"": ""231""}, {""xmin"": ""452"", ""ymin"": ""153"", ""xmax"": ""486"", ""ymax"": ""228""}, {""xmin"": ""505"", ""ymin"": ""156"", ""xmax"": ""533"", ""ymax"": ""226""}, {""xmin"": ""294"", ""ymin"": ""556"", ""xmax"": ""319"", ""ymax"": ""631""}, {""xmin"": ""330"", ""ymin"": ""558"", ""xmax"": ""355"", ""ymax"": ""626""}, {""xmin"": ""367"", ""ymin"": ""559"", ""xmax"": ""413"", ""ymax"": ""631""}, {""xmin"": ""433"", ""ymin"": ""558"", ""xmax"": ""468"", ""ymax"": ""633""}, {""xmin"": ""482"", ""ymin"": ""559"", ""xmax"": ""516"", ""ymax"": ""632""}]","[{""xmin"": 289, ""ymin"": 628, ""xmax"": 519, ""ymax"": 560}, {""xmin"": 270, ""ymin"": 226, ""xmax"": 537, ""ymax"": 159}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.6.2249_15.bmp,final_dataset/col_masks/10.1.1.6.2249_15.bmp,final_dataset/table_masks/10.1.1.6.2249_15.bmp
66,10.1.1.160.699_75,"[{""xmin"": ""199"", ""ymin"": ""143"", ""xmax"": ""230"", ""ymax"": ""416""}, {""xmin"": ""259"", ""ymin"": ""138"", ""xmax"": ""286"", ""ymax"": ""419""}, {""xmin"": ""311"", ""ymin"": ""143"", ""xmax"": ""419"", ""ymax"": ""417""}, {""xmin"": ""460"", ""ymin"": ""144"", ""xmax"": ""505"", ""ymax"": ""416""}, {""xmin"": ""535"", ""ymin"": ""143"", ""xmax"": ""572"", ""ymax"": ""413""}, {""xmin"": ""531"", ""ymin"": ""579"", ""xmax"": ""572"", ""ymax"": ""853""}, {""xmin"": ""460"", ""ymin"": ""583"", ""xmax"": ""497"", ""ymax"": ""855""}, {""xmin"": ""310"", ""ymin"": ""580"", ""xmax"": ""420"", ""ymax"": ""855""}, {""xmin"": ""256"", ""ymin"": ""580"", ""xmax"": ""288"", ""ymax"": ""861""}, {""xmin"": ""200"", ""ymin"": ""578"", ""xmax"": ""227"", ""ymax"": ""860""}]","[{""xmin"": 196, ""ymin"": 419, ""xmax"": 597, ""ymax"": 144}, {""xmin"": 196, ""ymin"": 856, ""xmax"": 597, ""ymax"": 581}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.160.699_75.bmp,final_dataset/col_masks/10.1.1.160.699_75.bmp,final_dataset/table_masks/10.1.1.160.699_75.bmp
67,10.1.1.1.2030_4,"[{""xmin"": ""424"", ""ymin"": ""123"", ""xmax"": ""516"", ""ymax"": ""285""}, {""xmin"": ""531"", ""ymin"": ""126"", ""xmax"": ""734"", ""ymax"": ""283""}]","[{""xmin"": 423, ""ymin"": 281, ""xmax"": 731, ""ymax"": 130}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.1.2030_4.bmp,final_dataset/col_masks/10.1.1.1.2030_4.bmp,final_dataset/table_masks/10.1.1.1.2030_4.bmp
68,10.1.1.175.3002_26,"[{""xmin"": ""139"", ""ymin"": ""482"", ""xmax"": ""226"", ""ymax"": ""783""}, {""xmin"": ""267"", ""ymin"": ""486"", ""xmax"": ""576"", ""ymax"": ""782""}]","[{""xmin"": 138, ""ymin"": 776, ""xmax"": 636, ""ymax"": 487}]","{""height"": 1056, ""width"": 816}",final_dataset/images10.1.1.175.3002_26.bmp,final_dataset/col_masks/10.1.1.175.3002_26.bmp,final_dataset/table_masks/10.1.1.175.3002_26.bmp
69,10.1.1.6.2372_3,"[{""xmin"": ""417"", ""ymin"": ""139"", ""xmax"": ""472"", ""ymax"": ""189""}, {""xmin"": ""498"", ""ymin"": ""140"", ""xmax"": ""584"", ""ymax"": ""188""}, {""xmin"": ""606"", ""ymin"": ""138"", ""xmax"": ""650"", ""ymax"": ""190""}, {""xmin"": ""616"", ""ymin"": ""218"", ""xmax"": ""680"", ""ymax"": ""282""}, {""xmin"": ""556"", ""ymin"": ""219"", ""xmax"": ""603"", ""ymax"": ""282""}, {""xmin"": ""495"", ""ymin"": ""218"", ""xmax"": ""541"", ""ymax"": ""282""}, {""xmin"": ""416"", ""ymin"": ""217"", ""xmax"": ""469"", ""ymax"": ""281""}, {""xmin"": ""481"", ""ymin"": ""334"", ""xmax"": ""716"", ""ymax"": ""404""}, {""xmin"": ""353"", ""ymin"": ""333"", ""xmax"": ""470"", ""ymax"": ""404""}, {""xmin"": ""277"", ""ymin"": ""332"", ""xmax"": ""342"", ""ymax"": ""402""}, {""xmin"": ""158"", ""ymin"": ""335"", ""xmax"": ""265"", ""ymax"": ""403""}, {""xmin"": ""86"", ""ymin"": ""336"", ""xmax"": ""148"", ""ymax"": ""404""}, {""xmin"": ""86"", ""ymin"": ""424"", ""xmax"": ""142"", ""ymax"": ""480""}, {""xmin"": ""157"", ""ymin"": ""424"", ""xmax"": ""214"", ""ymax"": ""480""}, {""xmin"": ""231"", ""ymin"": ""426"", ""xmax"": ""285"", ""ymax"": ""481""}, {""xmin"": ""301"", ""ymin"": ""423"", ""xmax"": ""369"", ""ymax"": ""479""}, {""xmin"": ""381"", ""ymin"": ""423"", ""xmax"": ""550"", ""ymax"": ""481""}, {""xmin"": ""562"", ""ymin"": ""425"", ""xmax"": ""711"", ""ymax"": ""480""}]",[],"{""height"": 1121, ""width"": 793}",final_dataset/images10.1.1.6.2372_3.bmp,final_dataset/col_masks/10.1.1.6.2372_3.bmp,final_dataset/table_masks/10.1.1.6.2372_3.bmp
70,10.1.1.1.2023_31,"[{""xmin"": ""237"", ""ymin"": ""401"", ""xmax"": ""283"", ""ymax"": ""526""}, {""xmin"": ""303"", ""ymin"": ""371"", ""xmax"": ""335"", ""ymax"": ""527""}, {""xmin"": ""348"", ""ymin"": ""369"", ""xmax"": ""388"", ""ymax"": ""525""}, {""xmin"": ""401"", ""ymin"": ""369"", ""xmax"": ""440"", ""ymax"": ""528""}, {""xmin"": ""460"", ""ymin"": ""368"", ""xmax"": ""497"", ""ymax"": ""527""}, {""xmin"": ""512"", ""ymin"": ""370"", ""xmax"": ""556"", ""ymax"": ""527""}, {""xmin"": ""603"", ""ymin"": ""600"", ""xmax"": ""659"", ""ymax"": ""758""}, {""xmin"": ""520"", ""ymin"": ""601"", ""xmax"": ""579"", ""ymax"": ""757""}, {""xmin"": ""126"", ""ymin"": ""632"", ""xmax"": ""173"", ""ymax"": ""759""}, {""xmin"": ""207"", ""ymin"": ""601"", ""xmax"": ""241"", ""ymax"": ""759""}, {""xmin"": ""271"", ""ymin"": ""603"", ""xmax"": ""320"", ""ymax"": ""758""}, {""xmin"": ""353"", ""ymin"": ""602"", ""xmax"": ""403"", ""ymax"": ""759""}, {""xmin"": ""437"", ""ymin"": ""602"", ""xmax"": ""492"", ""ymax"": ""758""}, {""xmin"": ""270"", ""ymin"": ""848"", ""xmax"": ""318"", ""ymax"": ""976""}, {""xmin"": ""338"", ""ymin"": ""832"", ""xmax"": ""361"", ""ymax"": ""975""}, {""xmin"": ""381"", ""ymin"": ""832"", ""xmax"": ""409"", ""ymax"": ""975""}, {""xmin"": ""429"", ""ymin"": ""832"", ""xmax"": ""452"", ""ymax"": ""975""}, {""xmin"": ""473"", ""ymin"": ""833"", ""xmax"": ""527"", ""ymax"": ""975""}]","[{""xmin"": 221, ""ymin"": 528, ""xmax"": 571, ""ymax"": 369}, {""xmin"": 112, ""ymin"": 760, ""xmax"": 681, ""ymax"": 601}, {""xmin"": 255, ""ymin"": 976, ""xmax"": 537, ""ymax"": 833}]","{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.1.2023_31.bmp,final_dataset/col_masks/10.1.1.1.2023_31.bmp,final_dataset/table_masks/10.1.1.1.2023_31.bmp
71,10.1.1.6.2308_13,"[{""xmin"": ""288"", ""ymin"": ""248"", ""xmax"": ""344"", ""ymax"": ""424""}, {""xmin"": ""350"", ""ymin"": ""250"", ""xmax"": ""385"", ""ymax"": ""422""}, {""xmin"": ""396"", ""ymin"": ""253"", ""xmax"": ""427"", ""ymax"": ""422""}, {""xmin"": ""435"", ""ymin"": ""253"", ""xmax"": ""480"", ""ymax"": ""424""}, {""xmin"": ""486"", ""ymin"": ""249"", ""xmax"": ""552"", ""ymax"": ""422""}]",[],"{""height"": 1123, ""width"": 793}",final_dataset/images10.1.1.6.2308_13.bmp,final_dataset/col_masks/10.1.1.6.2308_13.bmp,final_dataset/table_masks/10.1.1.6.2308_13.bmp
